"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"CTTNBP2"	-0.000375410079674574	0.000459059958450714	-1.3190111946358	0.187174046178269	0.482461769700788	-10.9862987720348
"HERC1"	-0.00822651614126552	0.22119877181815	-1.31899235890023	0.187180343165265	0.482461769700788	-10.9863236158607
"JAKMIP3"	0.000207170793189597	0.000173601216397027	1.31897255874199	0.187186962737693	0.482461769700788	-10.9863497313553
"PTGER2"	-0.00688312094055505	0.137727505498472	-1.31893577937393	0.187199259244227	0.482461769700788	-10.9863982405992
"C19orf71"	0.000115323569188169	5.76535029486726e-05	1.31866505845472	0.187289788168988	0.482647124022527	-10.9867552597068
"FAM216A"	0.00186178655095503	0.011343466405457	1.31853074061612	0.187334715976067	0.482668141016583	-10.9869323670797
"TTN-AS1"	0.00394590122634701	0.0481358794714055	1.31847287897147	0.187354072497989	0.482668141016583	-10.9870086561028
"RP11-277P12.6"	0.000531934441510049	0.000770023401237062	1.31833507187649	0.187400179209333	0.482668141016583	-10.9871903375891
"GIPC2"	0.000551431843262676	0.000893159103541437	1.31832067434163	0.187404996737686	0.482668141016583	-10.9872093178435
"SNX13"	-0.00436964083773474	0.0592438064392893	-1.31828841207965	0.187415792276196	0.482668141016583	-10.9872518484129
"CTC-338M12.6"	-0.000125288270037609	6.26531322518796e-05	-1.31817731984229	0.18745296926808	0.482668141016583	-10.9873982906749
"SLC25A46"	0.00523537525311417	0.0893979887234371	1.31815110451599	0.187461743015006	0.482668141016583	-10.9874328460322
"LINC01560"	-0.000965282999597467	0.00305740585795909	-1.31813556541165	0.187466943786466	0.482668141016583	-10.9874533283533
"STYX"	-0.00502275796501418	0.0786333358155222	-1.31809135440975	0.187481741317025	0.482668141016583	-10.987511602205
"RP3-508I15.22"	0.00154528766040739	0.00752850550289517	1.31801540792671	0.187507162803783	0.482668141016583	-10.9876117015555
"DDHD2"	-0.00443586171221163	0.0625152629318729	-1.31788551802761	0.187550646611639	0.482668141016583	-10.9877828862991
"RP11-458D21.1"	-0.000276134603552881	0.000244980204949928	-1.31787549506071	0.187554002353334	0.482668141016583	-10.9877960950862
"RP11-377D9.3"	-0.000172995019930589	8.65099331276133e-05	-1.31787278511526	0.187554909664845	0.482668141016583	-10.9877996663728
"RP11-192H23.4"	0.00099169151524532	0.00350947822193309	1.3178221265944	0.187571871141107	0.482668141016583	-10.9878664251307
"ZNF207"	-0.0103918636043104	0.390592332803849	-1.3177579124724	0.18759337292854	0.482668141016583	-10.9879510440282
"DNER"	-0.000132274083258249	6.61465405291974e-05	-1.31775091912436	0.187595714727093	0.482668141016583	-10.9879602593462
"L3MBTL1"	0.00134602751873079	0.00573721461727892	1.31735962488449	0.187726778240355	0.482906275336315	-10.9884757999829
"LINC01058"	0.00031297206154033	0.000329158003714853	1.3173182356978	0.187740645448061	0.482906275336315	-10.9885303223877
"HKDC1"	0.00100639147384732	0.00325572363748986	1.31726284063588	0.187759206426439	0.482906275336315	-10.9886032922024
"HLX-AS1"	-0.000112982041569737	5.64991342799716e-05	-1.31725227002417	0.187762748428433	0.482906275336315	-10.9886172161178
"HSDL2"	-0.00433724931194713	0.059362478776719	-1.3171188751921	0.187807450624992	0.482936946752607	-10.9887929180738
"ANP32B"	-0.0134967772677428	0.751715992157695	-1.31710555105198	0.187811916134444	0.482936946752607	-10.9888104670813
"TRPA1"	-9.12118938907385e-05	4.56124970770323e-05	-1.31703273789993	0.187836320430721	0.482951816235823	-10.9889063649646
"ZNF358"	-0.00106125206839253	0.00388772534894175	-1.31693671476751	0.187868507438909	0.482986691160597	-10.9890328232322
"PDCD4-AS1"	0.00393528113158244	0.0485060591165585	1.31670156568355	0.187947346734211	0.483118588838766	-10.9893424653658
"DMGDH"	-0.00119741527892831	0.00429475997178285	-1.31667257538548	0.187957068108084	0.483118588838766	-10.9893806356934
"SCPEP1"	0.0042647274033773	0.0580892327794909	1.31647615932596	0.188022942467159	0.483240017132669	-10.9896392264675
"RP11-45A17.4"	-0.000225652560275252	0.000237050654758325	-1.31624656534155	0.188099965691253	0.483368509431173	-10.9899414486099
"ZNF658"	-0.00137319844388613	0.00612837067230539	-1.31621602594537	0.188110212673562	0.483368509431173	-10.9899816446497
"MPP1"	0.00297427704419046	0.0289095801945533	1.31574693502356	0.188267660024277	0.483725159771113	-10.9905989463374
"TMEM132A"	-0.000645542904253232	0.00147312256669561	-1.31560964544855	0.188313758773691	0.483795674472082	-10.9907795713628
"RP11-218L14.4"	-0.000309173909074409	0.000330816939464131	-1.31540501033552	0.188382486094998	0.48392430436547	-10.991048764579
"RP11-352M15.2"	0.00361385276945028	0.0413669544322907	1.31509798904234	0.188485634828707	0.484141323094237	-10.9914525661291
"RP11-685N10.1"	-8.0221999561391e-05	4.0116760703273e-05	-1.31496382158344	0.188530723619595	0.484209181726501	-10.9916289966986
"NOP14"	-0.00433094984094312	0.0629962173231131	-1.31487731682881	0.188559798931579	0.484235903088475	-10.9917427411405
"LRRC8B"	-0.00330850478024931	0.0350510129216266	-1.31480002545827	0.188585780309475	0.484254674487746	-10.9918443646461
"ZBTB24"	-0.00428040333781474	0.0599816833963649	-1.314509455088	0.18868347872474	0.484457580509468	-10.9922263561837
"DBF4"	-0.00737650731674535	0.180332310081184	-1.3144129998397	0.188715918103606	0.4844929059609	-10.992353140155
"NUP155"	-0.00338137073729753	0.0362921737164989	-1.31407498626488	0.188829629713562	0.484728317345294	-10.9927973629659
"PRCAT47"	-0.000160748758776655	8.03859231190581e-05	-1.31399373379245	0.188856971500193	0.484728317345294	-10.9929041292201
"C17orf77"	-0.000180841043716105	9.04335084610249e-05	-1.31397378710971	0.188863684086146	0.484728317345294	-10.9929303382827
"PATL1"	-0.00417952990650446	0.0559489721367309	-1.31385436477036	0.188903876539657	0.484783498719177	-10.9930872456188
"ZXDB"	-0.00208574070085495	0.0137603814590539	-1.31374069167791	0.188942139901045	0.484833719039636	-10.9932365858601
"RP11-661A12.12"	0.000120154929780842	6.00688362941013e-05	1.31341359924086	0.189052273968837	0.485068334525307	-10.9936662378437
"RSPH3"	-0.00225076002735711	0.0161195565400612	-1.31335551428147	0.189071836485455	0.48507053904939	-10.993742524106
"LMO2"	-0.000687152420013668	0.00152021490827674	-1.31311353025311	0.189153350692665	0.48523166668786	-10.9940602991131
"TRAM2-AS1"	-0.00055622925835852	0.00116258586366717	-1.31294364904276	0.189210591979818	0.48533050173045	-10.994283353253
"RP11-526I2.5"	0.00113301663295873	0.00425092356296214	1.31276467162944	0.18927091203493	0.485399361390706	-10.9945183194944
"KLHL4"	0.000295528068021853	0.000264771059601183	1.31275293064373	0.189274869548649	0.485399361390706	-10.9945337322486
"CTNNBIP1"	-0.00470750949510752	0.0749041846455002	-1.31253964894599	0.189346770659565	0.485535742244001	-10.9948136897254
"LIPG"	-0.000460235854028351	0.000671858811265776	-1.31247120645436	0.189369848125493	0.485546911629725	-10.9949035189558
"RP11-196G18.23"	0.00128846195891681	0.00526491656213752	1.3118684798682	0.189573165231575	0.486020170055446	-10.9956943818192
"ALG12"	0.00454815808352903	0.0668354498762061	1.3117679977338	0.189607076400095	0.48605906162266	-10.9958261933234
"NKAIN1"	-5.79020420952503e-05	2.89551791237808e-05	-1.31151987985112	0.189690831500457	0.486225708140379	-10.996151628746
"RP11-73M7.9"	-0.000862752026035852	0.0023850161148682	-1.31087771850431	0.189907727171051	0.486733561041724	-10.9969936121204
"FPR1"	-0.000835100949643305	0.00221006143156887	-1.3107992817626	0.18993423239026	0.486753391011995	-10.9970964278472
"FIGNL1"	-0.00275729364057683	0.0249162304572582	-1.31071694971323	0.189962056837227	0.486776597576672	-10.9972043429712
"LINC00936"	-0.00628741140988398	0.121113048831939	-1.31022721433538	0.190127626933553	0.487111504868355	-10.9978461139719
"RP11-73M7.6"	0.000291142878525598	0.000276914352884045	1.31021926092141	0.190130316706472	0.487111504868355	-10.9978565344984
"LPIN3"	-0.000642793439032944	0.00144450237903262	-1.3099905044036	0.190207692096084	0.487261605542468	-10.9981562232146
"GTSCR1"	-0.00151963476560542	0.00659582970091553	-1.30993298603249	0.190227150955695	0.487263324447995	-10.9982315684962
"CCHCR1"	0.00249093866515553	0.0206596945057453	1.30984886389346	0.190255612692737	0.487288101440462	-10.9983417570008
"ALAS1"	-0.00470719037382956	0.0742459290756349	-1.30974431011962	0.190290991604628	0.487330588255754	-10.9984786982913
"FA2H"	-0.00064701025234842	0.00122602866055456	-1.30963865573548	0.190326747862837	0.487374032960375	-10.9986170700285
"PRUNE"	-0.002927394146256	0.0271856817673811	-1.3095737502317	0.190348716067756	0.487382165190765	-10.9987020688922
"XXbac-B476C20.9"	0.000907486613658763	0.00279040689217233	1.30948408736031	0.190379066832764	0.487411756989904	-10.9988194825481
"ACOT13"	0.00463077806648887	0.0720082554855743	1.30940989701021	0.190404182863794	0.487418365899151	-10.9989166288361
"RYR2"	0.00144940042814341	0.00703919726987937	1.30936543521148	0.190419235908625	0.487418365899151	-10.9989748453421
"IQSEC1"	0.00350481079843488	0.039177739449745	1.30929958295447	0.190441532545225	0.487427331151724	-10.9990610660294
"TMEM232"	-0.000506734899651039	0.000860847571403167	-1.30902627431155	0.190534091507964	0.487595123054189	-10.9994188640615
"SORT1"	-0.000986161880482506	0.0035043248229325	-1.30899498104914	0.190544691426806	0.487595123054189	-10.999459826413
"RP11-396C23.2"	0.000283421322922497	0.000283184458639971	1.30892128528265	0.190569655996236	0.487610894658878	-10.9995562890626
"SLAIN2"	-0.00581566457464587	0.112621049572563	-1.30878286797924	0.190616551608565	0.487614708085476	-10.9997374530334
"CCDC151"	-0.000315531501402568	0.000398307468818402	-1.3087640429432	0.190622930163952	0.487614708085476	-10.9997620902296
"CORO6"	0.000776690835352852	0.00193826857312937	1.30875040688272	0.190627550618031	0.487614708085476	-10.9997799361471
"RP3-510H16.3"	0.000392357140733386	0.0005152139535464	1.30868683213696	0.19064909342618	0.487621719724654	-10.9998631358569
"RHBDL1"	-0.000699217152817457	0.00176580548888545	-1.30845004367342	0.190729346850791	0.487747246369528	-11.0001729832707
"P3H3"	-0.000762095279846292	0.00184516876458947	-1.30843105231856	0.190735784564479	0.487747246369528	-11.0001978318083
"TPH2"	0.000330152170361345	0.000344419904024952	1.30826109237204	0.190793404925856	0.487846490855968	-11.0004201935848
"RP11-973H7.1"	-0.00179028140434126	0.00963436537352515	-1.30819801082857	0.190814794291583	0.487853084577308	-11.0005027169949
"FGF2"	-0.000595933969150991	0.00109082415748064	-1.30771975496474	0.190977016259295	0.488219705932461	-11.0011282429219
"PHC1"	0.00315475872742266	0.0313943812807034	1.30740733668726	0.191083041757486	0.488409654682373	-11.00153674114
"DLX6-AS1"	0.00018754882609166	9.3760944741897e-05	1.3073898347124	0.19108898268988	0.488409654682373	-11.0015596227194
"SP2"	-0.00418327982530137	0.0574064291179791	-1.30728789316147	0.191123588793173	0.488449968008566	-11.0016928920919
"LINC01287"	-0.000207543960617706	0.000103786884508486	-1.30710993827618	0.191184010199703	0.488556242440566	-11.001925509677
"RP11-38L15.2"	0.000205111713346963	0.000152516522562538	1.30691320090173	0.191250825224757	0.488678832729464	-11.0021826423422
"RP4-564F22.5"	-0.000303068967426028	0.000272317678962289	-1.3064794925892	0.191398179898883	0.489007171281404	-11.0027493556128
"ACTN2"	-0.000775146704422348	0.00180595537945249	-1.30637521419408	0.191433621484147	0.489049544246587	-11.0028855849285
"HELZ"	0.00746711329375012	0.186172179022218	1.30630508310197	0.191457459981559	0.489060270103438	-11.002977198083
"TESC-AS1"	0.000399329025752814	0.000501985583767962	1.30625191401558	0.191475534321585	0.489060270103438	-11.0030466502767
"UCN"	0.000658774276534514	0.00136777151612193	1.30609326206474	0.191529474049038	0.489149867992298	-11.0032538728023
"EIF2A"	-0.00863727354809671	0.26337316250315	-1.3057368089943	0.19165070451519	0.489347084996618	-11.0037193605605
"MS4A15"	0.000197403093914438	0.000145874767812558	1.30570689406739	0.191660881213829	0.489347084996618	-11.0037584203217
"ZZEF1"	0.0048408289507328	0.0754188522853769	1.30569978365187	0.191663300150208	0.489347084996618	-11.0037677042245
"C7orf61"	0.000614181466721105	0.00130053675609365	1.30509702415449	0.191868438295572	0.489822615138857	-11.0045545292095
"ANAPC4"	0.0042961808296828	0.0607058375119449	1.3049839681086	0.191906932825978	0.489872667602534	-11.0047020688741
"BSN-AS2"	-0.000251040407950563	0.000182171552765017	-1.30485409330879	0.191951160995326	0.48989163411265	-11.0048715414669
"AC093818.1"	0.00247254539857566	0.019286721700043	1.30485121478038	0.191952141347706	0.48989163411265	-11.0048752974463
"SLC25A24"	-0.00490739558353252	0.0799851986957211	-1.30398463404607	0.192247443789384	0.490559275265615	-11.0060056575558
"AURKC"	0.000540523619344907	0.00103351384532093	1.30397253173555	0.192251570225553	0.490559275265615	-11.0060214383811
"LINC00431"	-0.000189759059989752	0.000136906874693907	-1.30342802446055	0.192437294263252	0.490984872279137	-11.0067312980513
"DDX19B"	0.00305261255337213	0.0308720989244623	1.30306297350718	0.192561882017155	0.491254417678036	-11.0072070392834
"CCER2"	-0.000172436520958183	8.62306435343107e-05	-1.3030062356056	0.192581251342314	0.491255508366569	-11.007280969215
"PTPN1"	-0.00872007083847036	0.264693187461839	-1.3027671276112	0.192662894354774	0.491413721967546	-11.0075924934392
"SELE"	0.000782970858133042	0.0015863407884872	1.30271361450111	0.192681169797107	0.491413721967546	-11.0076622056998
"PI4K2B"	0.002767702365558	0.0259944860968997	1.30255115457187	0.192736659839579	0.49150690982689	-11.0078738269207
"RP11-17M16.2"	0.000172567771499504	9.78197214724927e-05	1.30231031310227	0.192818943600644	0.491668400578381	-11.0081874998298
"RP11-467P9.1"	-0.0006299553589818	0.00145874463236625	-1.30222230859602	0.192849016878863	0.491696741324548	-11.008302102783
"MAP3K7"	0.00460877156566489	0.0680381231841875	1.30194249892076	0.192944657544962	0.491892233699852	-11.0086664305808
"RP5-1057J7.7"	-0.000105185417281379	5.26002622426058e-05	-1.30187097319062	0.192969111071132	0.49190622131215	-11.0087595485045
"PALMD"	0.000995386824799872	0.00309103437995801	1.30172725061366	0.19301825445267	0.491983138007863	-11.0089466426019
"MAST2"	-0.00199172314149992	0.0132479224070048	-1.30163505593824	0.193049783624694	0.492015147239234	-11.0090666482205
"CNN1"	-0.000761286805252444	0.00181965255739223	-1.30141325104568	0.193125653015219	0.492160146501887	-11.0093553267442
"RP11-379B8.1"	-9.00317541300604e-05	4.50223424482504e-05	-1.3011001424998	0.19323279052693	0.492384792917657	-11.0097627530231
"CABLES2"	0.00117344936803522	0.00453748980338043	1.30071800626629	0.193363606650244	0.492605806603103	-11.010259867387
"KB-1980E6.3"	-0.000443104665570512	0.000652966363498965	-1.30070118701259	0.193369365854284	0.492605806603103	-11.0102817439068
"COL19A1"	-0.000380402879563992	0.000465411808963104	-1.30064978590455	0.193386967265645	0.492605806603103	-11.0103485987054
"RP11-282O18.3"	-0.00021662961185539	0.000212142693929037	-1.30058506590249	0.19340913117319	0.492605806603103	-11.0104327729549
"CCDC96"	-0.00075937503575096	0.00191851719749077	-1.30056940391833	0.193414495031401	0.492605806603103	-11.0104531421581
"ZNF148"	0.00670019511760544	0.151958954632737	1.30047735641791	0.193446021325739	0.492627853674625	-11.0105728496474
"RP3-483K16.4"	-0.000105816991451736	5.29160946825128e-05	-1.30043321557127	0.193461140916756	0.492627853674625	-11.0106302516775
"TSSC1"	0.00463248291923987	0.0745817724348859	1.29998506127221	0.193614696622234	0.492970465040019	-11.0112129341474
"ULK1"	-0.00220855619574957	0.0163978634111324	-1.29971469486849	0.193707378312646	0.493145479053556	-11.0115643627533
"RP11-666O2.2"	-0.00217175054967791	0.0144606462620898	-1.29967361629575	0.193721462911033	0.493145479053556	-11.01161775125
"PQLC1"	-0.00244460272162419	0.0220617273011306	-1.29960460074237	0.193745127946887	0.493157316056779	-11.0117074447399
"CDRT4"	-0.00032352026954268	0.000392222635320756	-1.29936586021475	0.19382700707098	0.493317313874962	-11.0120176782383
"BCLAF1"	0.0110663515384196	0.454397212315087	1.29925183874274	0.193866121159582	0.493368447873001	-11.0121658243441
"TACR1"	-0.000265377898825475	0.000196178963146949	-1.29913319426167	0.193906827283783	0.49338740160613	-11.0123199632432
"ELMO2"	0.00359324183160739	0.0414285834553893	1.29911923533458	0.193911616910402	0.49338740160613	-11.012338097288
"RP1-138B7.7"	-0.000800931291004646	0.00191107956536496	-1.29905942754108	0.193932139313284	0.493391213762019	-11.012415791381
"SEMA6A"	-0.000616295682212268	0.00123841998257432	-1.29887114507816	0.193996756832404	0.493445977129168	-11.012660358817
"RP11-358B23.5"	0.00102085361392521	0.00389390689231611	1.29884641024906	0.194005246865911	0.493445977129168	-11.0126924852148
"FAM129B"	-0.00120271178735911	0.00509749057968065	-1.29883039723798	0.194010743350149	0.493445977129168	-11.0127132831083
"GRAMD1C"	0.00150561637081486	0.00685784902698852	1.29866537641607	0.19406739359414	0.49354166041028	-11.012927599219
"RP11-505P4.6"	-0.000147732004279887	0.000117900128151648	-1.29842733834278	0.194149131428143	0.493701120069507	-11.0132366964437
"POMGNT2"	-0.00226387410512255	0.0160960710179834	-1.29831180346217	0.194188813058592	0.493753614379861	-11.0133867003919
"ARHGAP21"	-0.0024098523306837	0.0197902812033467	-1.29803648989807	0.194283396297543	0.493945680127122	-11.0137440981276
